id,dimension_code,principle_code,title,statement,misbelief,truth_reframe,coach_prompt,tags,use_cases,source_doc,embedding_text,created_at,updated_at,truth_property_tags,verification_mode,fact_layer,reality_layer
tp_man_018,manifestation,MAN_002,金錢選擇中的價格焦慮盲點,在金錢選擇中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓反饋失去作用。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 金錢選擇中的價格焦慮盲點 在金錢選擇中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓反饋失去作用。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_019,manifestation,MAN_002,健康壓力中的價格焦慮盲點,在健康壓力中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓信任開始鬆動。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 健康壓力中的價格焦慮盲點 在健康壓力中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓信任開始鬆動。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_020,manifestation,MAN_002,創作卡關中的價格焦慮盲點,在創作卡關中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓決定越來越僵硬。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 創作卡關中的價格焦慮盲點 在創作卡關中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓決定越來越僵硬。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_021,manifestation,MAN_002,靈性實踐中的價格焦慮盲點,在靈性實踐中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓內在更難安定。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 靈性實踐中的價格焦慮盲點 在靈性實踐中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓內在更難安定。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_022,manifestation,MAN_002,重大失落中的價格焦慮盲點,在重大失落中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，使互動落入重複循環。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 重大失落中的價格焦慮盲點 在重大失落中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，使互動落入重複循環。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_023,manifestation,MAN_002,教養現場中的價格焦慮盲點,在教養現場中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓看見真相的空間縮小。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 教養現場中的價格焦慮盲點 在教養現場中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓看見真相的空間縮小。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_024,manifestation,MAN_002,團隊回饋中的價格焦慮盲點,在團隊回饋中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓支持變成壓力。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 團隊回饋中的價格焦慮盲點 在團隊回饋中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓支持變成壓力。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_025,manifestation,MAN_002,社群曝光中的價格焦慮盲點,在社群曝光中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓改變停在表面。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 社群曝光中的價格焦慮盲點 在社群曝光中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓改變停在表面。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_026,manifestation,MAN_002,家庭對話中的價格焦慮盲點,在家庭對話中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓資源交換變得扭曲。,只有靠價格焦慮，我才能得到想要的資源。,價值交換比價格焦慮更能穩定地帶來資源。,若不再用價格焦慮追資源，你真正要交換的是什麼價值？,"[""顯化"", ""價格焦慮"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,manifestation 顯化 MAN_002 價格焦慮 家庭對話中的價格焦慮盲點 在家庭對話中，想要創造結果，卻被價格焦慮拉回匱乏與緊抓，讓資源交換變得扭曲。 只有靠價格焦慮，我才能得到想要的資源。 價值交換比價格焦慮更能穩定地帶來資源。 顯化 價格焦慮 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_027,manifestation,MAN_003,職場協作中的拿價值換認同盲點,在職場協作中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓對話逐漸失衡。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""職場""]","[""工作"", ""團隊""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 職場協作中的拿價值換認同盲點 在職場協作中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓對話逐漸失衡。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 職場 工作 團隊,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_028,manifestation,MAN_003,領導決策中的拿價值換認同盲點,在領導決策中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓界線變得模糊。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""領導""]","[""領導"", ""決策""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 領導決策中的拿價值換認同盲點 在領導決策中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓界線變得模糊。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 領導 領導 決策,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_029,manifestation,MAN_003,朋友互動中的拿價值換認同盲點,在朋友互動中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓責任位置變得混亂。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""友誼""]","[""友誼"", ""界線""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 朋友互動中的拿價值換認同盲點 在朋友互動中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓責任位置變得混亂。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 友誼 友誼 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_030,manifestation,MAN_003,金錢選擇中的拿價值換認同盲點,在金錢選擇中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，使真正的需求被遮住。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 金錢選擇中的拿價值換認同盲點 在金錢選擇中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，使真正的需求被遮住。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_031,manifestation,MAN_003,健康壓力中的拿價值換認同盲點,在健康壓力中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓反饋失去作用。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 健康壓力中的拿價值換認同盲點 在健康壓力中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓反饋失去作用。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_032,manifestation,MAN_003,創作卡關中的拿價值換認同盲點,在創作卡關中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓信任開始鬆動。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 創作卡關中的拿價值換認同盲點 在創作卡關中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓信任開始鬆動。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_033,manifestation,MAN_003,靈性實踐中的拿價值換認同盲點,在靈性實踐中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓決定越來越僵硬。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 靈性實踐中的拿價值換認同盲點 在靈性實踐中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓決定越來越僵硬。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_034,manifestation,MAN_003,重大失落中的拿價值換認同盲點,在重大失落中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓內在更難安定。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 重大失落中的拿價值換認同盲點 在重大失落中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓內在更難安定。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_035,manifestation,MAN_003,教養現場中的拿價值換認同盲點,在教養現場中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，使互動落入重複循環。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 教養現場中的拿價值換認同盲點 在教養現場中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，使互動落入重複循環。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_036,manifestation,MAN_003,團隊回饋中的拿價值換認同盲點,在團隊回饋中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓看見真相的空間縮小。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 團隊回饋中的拿價值換認同盲點 在團隊回饋中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓看見真相的空間縮小。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_037,manifestation,MAN_003,社群曝光中的拿價值換認同盲點,在社群曝光中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓支持變成壓力。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 社群曝光中的拿價值換認同盲點 在社群曝光中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓支持變成壓力。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_038,manifestation,MAN_003,家庭對話中的拿價值換認同盲點,在家庭對話中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓改變停在表面。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 家庭對話中的拿價值換認同盲點 在家庭對話中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓改變停在表面。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_039,manifestation,MAN_003,伴侶衝突中的拿價值換認同盲點,在伴侶衝突中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓資源交換變得扭曲。,只有靠拿價值換認同，我才能得到想要的資源。,價值交換比拿價值換認同更能穩定地帶來資源。,若不再用拿價值換認同追資源，你真正要交換的是什麼價值？,"[""顯化"", ""拿價值換認同"", ""伴侶""]","[""伴侶"", ""界線""]",TruthOS seed dataset,manifestation 顯化 MAN_003 拿價值換認同 伴侶衝突中的拿價值換認同盲點 在伴侶衝突中，想要創造結果，卻被拿價值換認同拉回匱乏與緊抓，讓資源交換變得扭曲。 只有靠拿價值換認同，我才能得到想要的資源。 價值交換比拿價值換認同更能穩定地帶來資源。 顯化 拿價值換認同 伴侶 伴侶 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_040,manifestation,MAN_004,領導決策中的急著顯化盲點,在領導決策中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓對話逐漸失衡。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""領導""]","[""領導"", ""決策""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 領導決策中的急著顯化盲點 在領導決策中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓對話逐漸失衡。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 領導 領導 決策,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_041,manifestation,MAN_004,朋友互動中的急著顯化盲點,在朋友互動中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓界線變得模糊。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""友誼""]","[""友誼"", ""界線""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 朋友互動中的急著顯化盲點 在朋友互動中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓界線變得模糊。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 友誼 友誼 界線,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_042,manifestation,MAN_004,金錢選擇中的急著顯化盲點,在金錢選擇中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓責任位置變得混亂。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""金錢""]","[""金錢"", ""價值""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 金錢選擇中的急著顯化盲點 在金錢選擇中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓責任位置變得混亂。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 金錢 金錢 價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_043,manifestation,MAN_004,健康壓力中的急著顯化盲點,在健康壓力中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，使真正的需求被遮住。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""健康""]","[""健康"", ""壓力""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 健康壓力中的急著顯化盲點 在健康壓力中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，使真正的需求被遮住。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 健康 健康 壓力,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_044,manifestation,MAN_004,創作卡關中的急著顯化盲點,在創作卡關中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓反饋失去作用。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""創作""]","[""創作"", ""表達""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 創作卡關中的急著顯化盲點 在創作卡關中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓反饋失去作用。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 創作 創作 表達,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_045,manifestation,MAN_004,靈性實踐中的急著顯化盲點,在靈性實踐中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓信任開始鬆動。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""靈性""]","[""靈性"", ""自我觀察""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 靈性實踐中的急著顯化盲點 在靈性實踐中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓信任開始鬆動。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 靈性 靈性 自我觀察,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_046,manifestation,MAN_004,重大失落中的急著顯化盲點,在重大失落中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓決定越來越僵硬。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""失落""]","[""失落"", ""轉化""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 重大失落中的急著顯化盲點 在重大失落中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓決定越來越僵硬。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 失落 失落 轉化,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_047,manifestation,MAN_004,教養現場中的急著顯化盲點,在教養現場中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓內在更難安定。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""教養""]","[""親子"", ""教養""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 教養現場中的急著顯化盲點 在教養現場中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓內在更難安定。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 教養 親子 教養,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_048,manifestation,MAN_004,團隊回饋中的急著顯化盲點,在團隊回饋中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，使互動落入重複循環。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""回饋""]","[""團隊"", ""回饋""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 團隊回饋中的急著顯化盲點 在團隊回饋中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，使互動落入重複循環。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 回饋 團隊 回饋,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_049,manifestation,MAN_004,社群曝光中的急著顯化盲點,在社群曝光中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓看見真相的空間縮小。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""社群""]","[""社群"", ""自我價值""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 社群曝光中的急著顯化盲點 在社群曝光中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓看見真相的空間縮小。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 社群 社群 自我價值,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
tp_man_050,manifestation,MAN_004,家庭對話中的急著顯化盲點,在家庭對話中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓支持變成壓力。,只有靠急著顯化，我才能得到想要的資源。,價值交換比急著顯化更能穩定地帶來資源。,若不再用急著顯化追資源，你真正要交換的是什麼價值？,"[""顯化"", ""急著顯化"", ""家庭""]","[""家庭"", ""親子""]",TruthOS seed dataset,manifestation 顯化 MAN_004 急著顯化 家庭對話中的急著顯化盲點 在家庭對話中，想要創造結果，卻被急著顯化拉回匱乏與緊抓，讓支持變成壓力。 只有靠急著顯化，我才能得到想要的資源。 價值交換比急著顯化更能穩定地帶來資源。 顯化 急著顯化 家庭 家庭 親子,2026-06-04T10:25:52.059328+00:00,2026-06-04T10:25:52.059328+00:00,[],dialogue,,
